order_key,date_key,customer_key,employee_key,location_key,order_status,order_amount,item_count,shipping_amount
9988,20250314,246,47,9,Cancelled,1389.79,4,118.92
9989,20250508,283,90,5,Completed,3764.4,3,46.84
9990,20240319,860,16,9,Cancelled,3423.79,1,381.01
9991,20240103,602,43,12,Completed,1573.39,5,255.5
9992,20240721,892,88,4,Completed,1330.44,4,127.45
9993,20240328,796,74,1,Completed,13103.7,2,342.61
9994,20250105,607,33,10,Completed,1374.33,2,221.23
9995,20251103,153,51,4,Completed,1052.85,3,414.51
9996,20240728,983,12,8,Completed,1042.04,4,190.93
9997,20241127,244,82,2,Completed,505.21,5,454.09
9998,20240606,247,13,3,Cancelled,2322.63,5,374.21
9999,20240202,147,57,10,Completed,2746.71,1,445.54
10000,20250529,69,50,1,Completed,2670.49,1,317.16
10001,20240706,376,62,6,Completed,3037.42,1,467.43
10002,20250203,844,43,10,Completed,1014.65,2,435.05
10003,20250514,866,9,6,Completed,1432.65,1,4.03
10004,20250905,491,67,2,Pending,4106.49,5,492.34
10005,20240515,315,90,8,Completed,1121.85,4,172.66
10006,20250228,347,62,2,Completed,1042.46,1,326.54
10007,20251027,919,5,7,Cancelled,3621.75,5,270.66
10008,20241219,56,11,6,Completed,864.33,4,267.89
10009,20240130,58,28,7,Cancelled,654.13,2,177.73
10010,20240709,65,30,12,Completed,705.58,2,162.96
10011,20250803,888,13,11,Pending,14196.57,4,176.74
10012,20250802,91,90,9,Cancelled,3656.19,3,336.85
10013,20240817,942,74,6,Completed,2687.25,5,445.0
10014,20240523,184,77,10,Completed,771.19,5,225.3
10015,20240801,549,97,2,Completed,2435.93,5,426.74
10016,20240626,971,88,4,Completed,6341.16,4,66.43
10017,20250625,116,18,6,Completed,2182.77,4,434.11
10018,20250907,282,3,11,Cancelled,675.1,3,85.8
10019,20240204,728,73,5,Completed,2507.57,4,383.88
10020,20250625,818,92,5,Cancelled,1438.78,4,267.15
10021,20250704,908,71,12,Completed,1825.2,3,31.79
10022,20250324,20,87,12,Pending,755.28,2,372.62
10023,20250928,778,61,1,Cancelled,889.22,5,474.49
10024,20240129,322,46,7,Completed,1120.62,1,398.74
10025,20250526,558,14,9,Completed,877.92,1,137.84
10026,20240403,907,68,8,Completed,1560.48,4,414.3
10027,20251017,903,30,12,Completed,946.64,2,482.29
10028,20241231,186,28,11,Completed,6059.74,5,298.84
10029,20240307,471,88,4,Pending,2424.32,1,396.82
10030,20250629,285,66,12,Pending,3000.51,4,347.29
10031,20250701,615,45,6,Cancelled,1463.76,2,39.99
10032,20241205,827,80,1,Completed,328.92,3,55.68
10033,20240814,318,74,5,Completed,3201.82,3,230.44
10034,20240113,122,49,3,Pending,1498.66,1,151.33
10035,20251025,65,98,12,Pending,2282.94,3,496.08
10036,20240514,54,3,8,Pending,1545.29,1,52.62
10037,20250908,367,50,4,Pending,275.52,5,467.28
10038,20250306,966,42,1,Cancelled,1159.42,2,323.49
10039,20250515,252,13,5,Completed,844.62,1,441.06
10040,20250522,405,73,4,Completed,1931.59,5,24.11
10041,20250919,675,11,6,Cancelled,2360.39,4,160.3
10042,20240125,658,71,3,Completed,9170.51,3,129.75
10043,20251225,271,76,7,Cancelled,2376.5,3,465.51
10044,20240201,128,49,7,Completed,1044.91,5,496.09
10045,20251231,157,25,9,Pending,1166.37,3,368.8
10046,20240710,221,99,8,Cancelled,2471.41,1,278.67
10047,20250910,87,71,9,Completed,3216.03,4,72.33
10048,20240302,460,12,3,Pending,603.9,3,346.47
10049,20241202,646,74,2,Cancelled,1342.3,1,328.23
10050,20250131,676,16,7,Pending,1445.45,2,477.48
10051,20251128,910,63,12,Pending,449.25,2,103.98
10052,20240331,294,26,5,Pending,2910.67,5,364.23
10053,20240127,655,64,9,Completed,1958.8,5,118.1
10054,20250418,885,81,12,Completed,1398.12,1,492.08
10055,20240205,29,79,2,Completed,1987.75,2,471.3
10056,20250722,782,77,1,Pending,2759.13,1,176.55
10057,20240129,89,71,8,Completed,7686.42,2,212.57
10058,20251210,552,78,11,Pending,2762.38,1,252.49
10059,20250124,831,91,9,Pending,654.57,3,78.32
10060,20251124,460,88,12,Cancelled,15615.83,1,149.58
10061,20240402,560,78,1,Cancelled,666.54,3,337.84
10062,20240718,620,45,7,Completed,2234.5,2,210.7
10063,20241128,578,30,9,Completed,1386.43,4,325.59
10064,20240122,732,32,9,Pending,1488.02,5,387.34
10065,20240316,860,62,1,Pending,2215.76,5,143.57
10066,20240828,135,61,2,Completed,2354.42,5,376.24
10067,20250622,416,43,12,Pending,4935.99,3,376.84
10068,20250601,853,41,5,Completed,966.23,3,100.78
10069,20240304,382,73,3,Completed,2252.43,3,11.74
10070,20240213,490,53,3,Pending,2660.37,5,430.66
10071,20250424,743,2,3,Completed,10750.5,2,422.08
10072,20240919,936,15,7,Completed,2439.94,2,23.02
10073,20250802,252,34,7,Completed,651.83,2,116.18
10074,20240805,956,40,12,Completed,4912.5,5,186.54
10075,20240922,710,74,6,Completed,1147.61,2,465.29
10076,20240609,31,48,1,Completed,821.52,2,20.37
10077,20240713,862,43,7,Cancelled,4727.81,2,486.79
10078,20250531,385,9,6,Cancelled,1819.01,3,136.81
10079,20241210,283,7,4,Completed,1394.78,4,217.65
10080,20250426,527,100,9,Pending,6302.64,1,1.46
10081,20240227,577,87,12,Completed,1085.6,2,64.57
10082,20250126,540,4,6,Completed,1079.33,5,104.83
10083,20241201,56,46,9,Completed,2433.9,4,491.03
10084,20251027,823,92,7,Completed,268.91,2,491.76
10085,20241105,342,72,9,Completed,1861.05,5,128.18
10086,20240316,142,9,6,Completed,1743.44,2,439.31
10087,20250524,566,43,4,Completed,826.31,4,53.91
10088,20240419,623,86,8,Completed,1613.77,2,209.68
10089,20251026,104,30,5,Completed,2013.3,4,260.08
10090,20241007,943,55,1,Completed,1580.28,3,75.67
10091,20250727,601,33,9,Completed,3143.3,1,305.15
10092,20250424,997,20,7,Completed,2030.24,3,242.5
10093,20241205,671,86,8,Completed,1428.67,3,497.45
10094,20250302,11,24,7,Cancelled,2867.3,4,121.18
10095,20240513,209,59,11,Completed,2027.81,5,474.9
10096,20240224,973,36,3,Pending,18054.06,5,195.19
10097,20250714,560,62,1,Completed,3709.41,2,471.5
10098,20251201,123,80,7,Completed,1071.06,4,267.64
10099,20250922,75,56,11,Cancelled,413.43,3,231.58
10100,20240811,537,15,6,Completed,951.11,3,27.9
10101,20240918,595,29,6,Cancelled,319.36,2,364.47
10102,20240919,247,25,8,Cancelled,2785.13,3,81.86
10103,20250528,195,69,5,Completed,1296.27,2,376.44
10104,20250331,607,70,7,Completed,884.54,5,310.15
10105,20250805,436,15,12,Completed,2639.62,3,426.55
10106,20251121,38,62,5,Pending,1217.45,3,234.3
10107,20241013,58,47,6,Completed,2242.37,1,306.21
10108,20250429,239,43,10,Pending,1322.24,2,214.68
10109,20241231,565,86,9,Completed,1739.85,5,272.27
10110,20251128,301,7,5,Cancelled,4592.91,4,198.79
10111,20240915,15,73,7,Cancelled,3401.39,4,362.42
10112,20240517,916,56,6,Cancelled,5147.87,4,280.9
10113,20241003,694,26,5,Completed,2154.7,3,107.42
10114,20250328,584,23,6,Pending,384.6,5,471.94
10115,20251127,245,17,1,Completed,946.23,2,169.11
10116,20250828,709,62,6,Pending,449.29,2,332.37
10117,20240114,947,66,4,Cancelled,3411.46,4,216.72
10118,20250107,677,28,10,Completed,1656.26,3,488.53
10119,20240426,296,39,8,Pending,4480.83,2,311.51
10120,20240921,393,99,9,Completed,3753.0,4,193.86
10121,20251121,930,71,4,Pending,1479.34,5,274.29
10122,20251220,15,60,1,Pending,6612.0,4,479.9
10123,20240422,222,12,5,Pending,3524.32,3,340.39
10124,20240413,108,58,6,Completed,1746.13,1,204.2
10125,20250524,642,40,6,Cancelled,2316.65,5,183.38
10126,20241027,459,84,2,Completed,5070.15,5,105.4
10127,20241112,134,20,3,Completed,2340.35,4,197.95
10128,20250930,942,100,9,Pending,960.22,1,485.13
10129,20251103,552,95,11,Completed,638.27,5,363.89
10130,20251020,249,78,12,Pending,1323.85,2,344.67
10131,20250726,946,51,7,Pending,948.98,5,279.4
10132,20251217,699,60,8,Pending,1926.29,4,410.99
10133,20250610,130,91,8,Completed,1083.38,3,496.52
10134,20251008,827,87,5,Pending,1203.72,1,458.03
10135,20250130,60,81,4,Completed,4316.01,3,91.2
10136,20240207,907,19,1,Cancelled,6153.41,1,367.42
10137,20250819,394,41,1,Completed,878.37,4,268.55
10138,20251110,294,77,4,Cancelled,1227.44,5,295.84
10139,20240816,54,13,5,Completed,1361.17,5,273.28
10140,20241108,932,68,7,Completed,2102.8,4,457.08
10141,20250222,560,36,12,Pending,2154.38,5,270.61
10142,20250421,608,57,11,Completed,1089.98,5,46.85
10143,20250508,851,92,3,Completed,2459.79,5,403.9
10144,20241015,509,87,7,Completed,1130.65,1,173.34
10145,20250916,290,37,7,Cancelled,1213.54,5,26.4
10146,20250817,779,71,12,Completed,790.54,1,211.44
10147,20251119,531,2,5,Completed,3745.73,2,408.69
10148,20250224,239,72,5,Completed,3385.05,2,254.66
10149,20240226,845,14,10,Completed,2158.99,5,25.83
10150,20250910,813,91,1,Completed,2780.39,1,473.63
10151,20240228,248,30,2,Pending,3971.15,5,406.29
10152,20240521,650,70,8,Completed,2985.76,3,135.99
10153,20240727,921,67,4,Cancelled,2928.55,1,359.3
10154,20240515,800,26,3,Completed,1160.81,5,483.39
10155,20250613,199,84,10,Pending,491.48,1,94.86
10156,20241117,856,19,3,Cancelled,869.22,2,461.83
10157,20240609,57,91,1,Pending,9470.66,2,94.17
10158,20240104,618,52,1,Completed,1353.02,4,119.19
10159,20240607,512,47,11,Completed,5887.3,2,226.11
10160,20250521,37,24,7,Pending,2523.02,4,6.5
10161,20250803,727,1,1,Cancelled,1597.23,1,247.34
10162,20240804,298,70,3,Completed,794.86,1,155.82
10163,20240223,853,74,4,Cancelled,932.05,1,33.22
10164,20250211,879,85,12,Completed,1472.33,2,241.98
10165,20250726,591,97,7,Pending,1468.96,3,261.27
10166,20240221,627,30,11,Pending,2532.86,4,410.46
10167,20250804,53,57,6,Completed,950.83,4,498.26
10168,20240504,891,92,9,Cancelled,979.02,1,454.05
10169,20240707,682,57,1,Pending,3287.71,2,90.49
10170,20250331,385,75,5,Pending,7471.72,3,430.24
10171,20240207,86,72,6,Completed,1751.78,2,371.77
10172,20240811,505,99,1,Pending,2332.64,4,411.07
10173,20240411,901,35,4,Cancelled,1454.78,3,128.9
10174,20240605,863,20,9,Completed,1554.06,2,365.64
10175,20250719,99,92,9,Cancelled,1381.03,2,341.84
10176,20240616,763,47,1,Cancelled,1236.69,2,252.0
10177,20240201,82,20,4,Completed,2550.48,5,416.46
10178,20240606,378,65,6,Completed,2680.04,4,138.79
10179,20240304,448,86,4,Completed,1345.98,3,200.61
10180,20250331,23,77,1,Pending,1033.4,3,200.14
10181,20251212,138,34,1,Pending,1116.79,2,285.13
10182,20240502,881,92,7,Cancelled,2755.54,3,15.02
10183,20250616,630,5,5,Pending,860.98,5,235.74
10184,20240922,787,90,7,Pending,725.34,1,46.8
10185,20240222,572,19,9,Cancelled,2050.55,3,51.69
10186,20250517,450,24,7,Completed,1550.75,4,382.85
10187,20240602,19,32,7,Pending,1463.78,1,163.9
10188,20250110,547,43,9,Completed,3186.48,3,86.88
10189,20250105,771,5,3,Pending,1569.68,3,393.62
10190,20250312,205,72,3,Cancelled,968.94,5,83.08
10191,20240408,492,14,9,Completed,1875.45,2,192.14
10192,20240702,413,14,3,Completed,970.93,4,371.99
10193,20250623,871,1,11,Completed,3321.37,1,490.36
10194,20251112,164,96,5,Completed,1665.68,3,354.79
10195,20240109,106,5,1,Completed,718.43,2,343.8
10196,20241029,211,75,9,Completed,1852.8,4,117.38
10197,20251006,157,64,6,Cancelled,866.06,4,338.7
10198,20240728,847,83,2,Pending,3721.8,2,479.05
10199,20241123,261,46,3,Completed,1511.61,5,27.01
10200,20251023,363,91,11,Completed,2707.2,3,177.85
10201,20251209,258,48,6,Pending,997.7,2,118.56
10202,20250424,815,18,4,Completed,1401.43,4,62.13
10203,20250522,665,91,7,Pending,2279.41,3,158.99
10204,20250324,474,43,2,Cancelled,1442.51,3,295.23
10205,20240726,799,1,5,Completed,801.58,1,184.53
10206,20251010,71,66,8,Pending,2905.48,5,349.41
10207,20240125,679,33,12,Cancelled,2050.9,2,301.29
10208,20240212,362,83,4,Completed,692.24,3,58.75
10209,20250315,380,16,10,Completed,1223.93,1,82.88
10210,20250904,159,74,5,Completed,849.01,1,81.08
10211,20250818,98,84,11,Completed,1109.16,4,290.8
10212,20250510,694,13,1,Completed,1139.85,1,476.34
10213,20241002,851,59,2,Completed,1353.01,4,271.74
10214,20240920,912,65,6,Completed,525.69,1,399.64
10215,20241107,244,93,10,Completed,1173.03,2,263.61
10216,20240706,764,30,4,Completed,3535.88,5,248.51
10217,20241102,112,49,2,Completed,6498.22,3,415.67
10218,20240317,779,41,3,Completed,656.93,2,125.97
10219,20240821,567,38,4,Pending,3877.31,1,74.45
10220,20251118,862,100,5,Completed,9786.17,5,52.94
10221,20250531,68,66,7,Completed,1398.3,3,309.24
10222,20240413,777,16,10,Completed,2461.74,3,110.09
10223,20240728,468,87,2,Completed,3684.19,4,48.74
10224,20240708,569,11,10,Completed,1154.41,5,452.36
10225,20240724,539,88,12,Pending,3499.76,4,3.5
10226,20250520,715,41,5,Cancelled,1404.11,3,340.64
10227,20251016,600,68,3,Cancelled,3520.2,4,384.83
10228,20250603,416,87,12,Cancelled,5504.98,5,285.86
10229,20241223,436,88,11,Cancelled,4477.51,2,478.16
10230,20240427,71,17,2,Completed,1272.88,4,439.74
10231,20240414,725,41,11,Pending,2640.91,3,432.88
10232,20250818,706,8,11,Cancelled,1124.58,2,440.85
10233,20250510,567,65,4,Completed,657.36,2,329.71
10234,20250108,722,42,12,Cancelled,1370.75,3,52.34
10235,20250225,269,100,3,Cancelled,3147.33,1,144.97
10236,20250912,224,64,7,Completed,1316.04,2,409.86
10237,20250817,925,44,9,Completed,5243.07,2,294.38
10238,20240304,954,16,1,Pending,1740.84,1,103.8
10239,20241015,853,29,12,Pending,694.94,2,432.19
10240,20240201,53,81,12,Cancelled,1313.94,2,318.68
10241,20241008,549,15,5,Completed,980.66,1,99.55
10242,20250410,736,85,6,Pending,4693.93,2,383.0
10243,20240601,38,61,5,Completed,2450.81,4,75.45
10244,20240419,969,53,3,Completed,1557.12,3,189.23
10245,20241224,788,48,11,Cancelled,2968.67,2,264.76
10246,20250118,310,4,11,Completed,881.64,4,210.01
10247,20250606,507,23,7,Completed,659.62,1,457.56
10248,20240111,913,52,6,Completed,598.86,5,75.98
10249,20240630,854,49,9,Completed,378.99,1,279.97
10250,20250724,827,22,6,Completed,700.06,3,119.39
10251,20250513,984,81,10,Completed,2570.02,4,127.71
10252,20251019,745,45,7,Pending,2934.59,4,444.35
10253,20250818,936,39,3,Pending,816.89,3,275.38
10254,20250905,954,76,11,Completed,327.97,3,164.41
10255,20250108,20,15,6,Completed,1183.42,5,373.75
10256,20251201,655,6,7,Completed,2439.97,3,431.05
10257,20241031,334,33,8,Completed,3187.18,1,330.36
10258,20251022,495,1,11,Completed,1987.63,3,13.26
10259,20241013,168,38,6,Pending,731.3,1,221.27
10260,20241120,676,14,3,Cancelled,2929.18,5,339.96
10261,20250516,835,66,2,Completed,2243.2,2,369.98
10262,20241018,412,5,8,Completed,2956.26,1,498.16
10263,20240417,699,21,6,Cancelled,802.19,4,45.23
10264,20251017,325,27,7,Cancelled,2466.92,2,367.39
10265,20241127,750,60,11,Cancelled,3277.14,4,286.44
10266,20251108,83,41,4,Cancelled,555.18,4,23.24
10267,20241018,881,77,8,Completed,999.73,3,68.98
10268,20251212,379,78,3,Completed,484.5,2,395.15
10269,20250316,505,39,9,Cancelled,854.18,2,45.4
10270,20250715,804,4,1,Completed,1505.87,1,320.52
10271,20250706,30,97,3,Completed,513.86,5,196.86
10272,20240527,946,36,4,Pending,3982.94,2,464.49
10273,20250819,615,54,3,Pending,4029.29,3,274.19
10274,20251121,976,93,9,Completed,1473.94,1,402.67
10275,20250428,552,66,5,Pending,967.36,3,145.22
10276,20251123,207,58,4,Pending,1579.56,2,55.93
10277,20250910,583,34,4,Pending,5256.8,3,392.81
10278,20250501,572,83,9,Completed,2696.72,2,457.31
10279,20241214,921,20,7,Pending,387.83,4,190.63
10280,20250918,576,49,11,Completed,269.61,5,409.95
10281,20240515,407,35,7,Completed,792.53,4,29.09
10282,20250214,177,10,9,Cancelled,1580.54,5,172.51
10283,20250819,326,28,12,Completed,419.08,3,25.15
10284,20251121,582,19,10,Pending,1387.35,1,71.23
10285,20240714,369,10,10,Completed,427.91,2,331.05
10286,20240309,363,76,7,Pending,1646.49,1,286.54
10287,20240831,15,72,11,Completed,1946.97,1,477.74
10288,20250923,943,87,12,Completed,6395.53,5,214.23
10289,20250117,837,4,2,Completed,1471.88,3,308.89
10290,20240210,256,47,10,Completed,1231.34,4,434.72
10291,20240328,138,67,1,Completed,4754.67,3,139.86
10292,20240904,835,50,4,Completed,2758.76,4,405.8
10293,20240907,837,3,10,Completed,1692.76,2,338.88
10294,20240408,897,46,9,Completed,1282.57,3,449.61
10295,20241227,548,13,8,Completed,6378.61,3,412.65
10296,20241216,736,2,9,Completed,910.77,1,304.93
10297,20240525,730,74,2,Completed,501.78,3,422.62
10298,20240618,215,10,10,Completed,1403.4,2,218.8
10299,20250430,524,30,2,Completed,1270.23,3,102.71
10300,20251126,261,100,4,Cancelled,4291.5,3,100.54
10301,20251229,754,95,2,Completed,1852.96,2,216.4
10302,20250212,972,5,7,Cancelled,3402.08,3,245.66
10303,20240129,77,41,11,Completed,210.96,1,448.11
10304,20251018,76,35,11,Cancelled,1252.16,5,434.65
10305,20251125,265,63,1,Cancelled,5327.35,3,235.66
10306,20240722,118,70,12,Completed,690.13,1,33.74
10307,20241019,10,8,3,Pending,1308.51,1,291.68
10308,20240119,979,43,5,Pending,3201.12,1,326.5
10309,20250808,583,28,4,Completed,1092.5,2,323.74
10310,20250721,777,99,6,Completed,3059.33,5,147.34
10311,20240116,567,30,1,Completed,1008.98,4,287.89
10312,20250528,747,4,4,Completed,1587.8,5,455.33
10313,20241028,687,63,4,Completed,2798.43,3,267.79
10314,20250202,161,88,9,Pending,683.1,2,326.18
10315,20240608,151,83,11,Completed,852.97,2,37.94
10316,20250819,489,14,1,Cancelled,3399.54,2,238.66
10317,20241022,372,75,5,Completed,871.06,5,255.32
10318,20250906,841,21,12,Pending,1810.07,3,90.12
10319,20240418,307,15,12,Completed,3565.58,5,460.82
10320,20250305,329,53,7,Cancelled,1761.13,2,92.09
10321,20240814,530,81,10,Pending,2035.01,5,360.59
10322,20251207,193,88,4,Completed,5651.15,5,348.42
10323,20250211,859,62,10,Pending,10306.72,3,313.84
10324,20250610,11,42,1,Completed,1824.24,2,50.14
10325,20240304,848,59,7,Cancelled,1165.33,3,270.59
10326,20250509,623,30,7,Cancelled,3186.38,1,338.28
10327,20240314,888,14,3,Completed,878.79,1,481.37
10328,20240921,294,41,8,Completed,4677.12,3,308.15
10329,20240611,901,17,12,Completed,1055.99,5,117.07
10330,20240102,864,10,9,Completed,1165.99,4,442.12
10331,20250304,457,75,2,Pending,719.93,2,317.78
10332,20240625,284,84,7,Completed,829.35,5,492.71
10333,20250109,198,75,9,Completed,4206.18,3,305.55
10334,20250712,152,92,7,Completed,2151.61,4,480.24
10335,20240510,584,49,2,Cancelled,1568.54,5,156.42
10336,20250602,961,68,4,Completed,8436.1,1,279.65
10337,20240805,566,21,6,Cancelled,1798.42,1,159.18
10338,20240829,965,45,3,Cancelled,1613.11,4,51.5
10339,20250225,756,11,6,Pending,671.67,3,444.93
10340,20250402,686,62,4,Completed,856.38,1,444.42
10341,20250424,725,44,2,Completed,773.94,1,29.07
10342,20240522,929,56,5,Completed,945.28,1,350.56
10343,20250227,859,86,1,Cancelled,1125.14,3,251.33
10344,20240711,162,6,10,Pending,1302.29,2,117.29
10345,20240721,585,45,1,Completed,2862.89,5,361.59
10346,20251123,461,40,2,Cancelled,1603.39,1,267.21
10347,20240314,880,75,4,Completed,6839.87,3,7.92
10348,20241029,205,66,8,Completed,2708.74,2,243.48
10349,20241117,820,73,6,Cancelled,929.62,1,205.87
10350,20240628,479,85,1,Completed,2348.96,4,356.52
10351,20250728,933,30,5,Pending,1846.39,4,146.73
10352,20241222,792,36,1,Completed,5000.04,1,363.25
10353,20250609,345,35,6,Completed,3155.83,3,52.39
10354,20241009,845,82,4,Completed,1727.11,3,486.71
10355,20251017,188,47,11,Completed,6626.75,1,101.82
10356,20250617,5,76,5,Completed,2555.09,2,376.47
10357,20240831,507,25,8,Completed,2646.4,2,206.88
10358,20251204,390,93,3,Completed,5445.32,3,215.44
10359,20250924,126,49,6,Cancelled,3246.82,3,485.64
10360,20250308,995,99,11,Completed,1944.5,3,283.33
10361,20240113,40,45,1,Cancelled,1537.11,4,384.19
10362,20250308,590,5,4,Cancelled,325.3,1,397.19
10363,20250520,262,27,5,Completed,373.69,1,390.29
10364,20240923,297,44,6,Pending,1489.33,5,46.7
10365,20240415,212,14,5,Pending,1049.22,2,271.94
10366,20250216,389,78,12,Cancelled,1660.81,3,438.12
10367,20250808,668,35,2,Completed,3690.98,1,330.82
10368,20240821,323,83,4,Pending,881.76,5,131.09
10369,20241129,722,97,6,Cancelled,463.56,4,214.47
10370,20240101,448,9,8,Cancelled,578.64,5,152.0
10371,20250529,786,28,1,Completed,744.46,5,167.55
10372,20250925,445,61,9,Completed,657.13,2,221.77
10373,20250721,366,87,7,Pending,1693.51,3,105.34
10374,20241109,507,90,4,Cancelled,5603.81,5,315.13
10375,20240202,687,20,5,Completed,2675.42,3,175.64
10376,20241225,465,23,1,Cancelled,2838.49,4,9.17
10377,20251118,907,20,8,Completed,1949.47,3,98.71
10378,20240302,517,35,10,Completed,607.27,3,493.36
10379,20240605,297,62,12,Completed,9823.48,3,406.69
10380,20250903,28,40,4,Cancelled,1268.56,5,245.91
10381,20250219,393,73,4,Completed,3043.47,3,418.36
10382,20240504,55,40,4,Cancelled,273.05,3,156.94
10383,20240118,36,59,2,Completed,1523.52,3,178.03
10384,20241027,372,57,5,Pending,1425.81,3,260.45
10385,20250310,291,26,2,Pending,1321.21,2,107.27
10386,20250906,885,7,1,Completed,533.15,2,409.33
10387,20251008,731,23,5,Cancelled,1917.28,4,234.67
10388,20241130,791,78,11,Pending,4341.11,5,48.89
10389,20241104,546,75,12,Cancelled,8776.68,3,116.03
10390,20251111,111,13,11,Completed,6118.5,5,283.43
10391,20250721,852,39,12,Completed,4499.34,5,302.05
10392,20240602,495,82,11,Cancelled,6419.46,1,382.24
10393,20250513,430,81,8,Cancelled,7050.16,2,201.1
10394,20250606,605,2,3,Cancelled,781.37,3,339.95
10395,20240619,164,79,10,Completed,2000.8,2,114.2
10396,20251215,482,79,12,Completed,589.24,1,306.22
10397,20240804,606,12,6,Completed,2517.22,4,193.33
10398,20250205,698,36,8,Pending,1343.63,5,390.78
10399,20241226,501,6,5,Completed,1445.67,2,448.47
10400,20250520,998,66,8,Cancelled,1314.37,2,370.68
10401,20251021,991,87,1,Cancelled,222.18,5,312.93
10402,20241014,97,18,9,Completed,355.27,1,63.81
10403,20241008,83,36,7,Completed,3244.36,1,325.07
10404,20250703,516,54,10,Pending,954.28,4,270.65
