return_key,date_key,sales_key,order_key,customer_key,product_key,location_key,return_quantity,return_amount,return_reason
2492,20251212,41613,13833,972,31,12,2,14733.15,Quality Issue
2493,20250611,41651,13846,286,146,7,3,16075.21,Duplicate Order
2494,20240517,41669,13851,869,76,11,3,10894.81,Quality Issue
2495,20250521,41688,13858,65,189,2,1,2391.2,Damaged
2496,20240927,41709,13865,529,112,8,4,24036.52,Duplicate Order
2497,20250411,41729,13872,433,24,8,1,4864.58,Damaged
2498,20250411,41730,13872,433,98,8,1,790.39,Incorrect Product
2499,20240605,41737,13874,751,100,2,1,587.16,Customer Changed Mind
2500,20240126,41771,13886,200,6,1,1,3403.67,Customer Changed Mind
2501,20240202,41778,13888,367,93,5,2,1199.91,Customer Changed Mind
2502,20240509,41831,13905,515,128,9,1,371.2,Incorrect Product
2503,20240708,41846,13909,620,104,9,2,7920.66,Duplicate Order
2504,20250715,41879,13920,652,163,10,3,22191.67,Quality Issue
2505,20250508,41898,13925,374,3,12,7,9408.57,Incorrect Product
2506,20250405,41901,13926,644,156,3,1,4811.95,Quality Issue
2507,20240904,41908,13929,53,2,5,1,6668.62,Damaged
2508,20240906,41916,13931,453,188,12,2,6384.91,Incorrect Product
2509,20250724,41929,13935,82,162,5,2,3524.09,Customer Changed Mind
2510,20241019,41935,13938,290,134,7,6,35536.02,Incorrect Product
2511,20250524,41959,13947,802,110,11,1,103.59,Damaged
2512,20241103,41979,13955,65,158,10,1,4600.35,Duplicate Order
2513,20241128,41987,13958,681,178,10,1,7405.58,Quality Issue
2514,20240717,42002,13961,109,72,12,1,5532.66,Quality Issue
2515,20251128,42022,13967,688,101,5,3,19660.49,Quality Issue
2516,20251128,42024,13967,688,9,5,1,3067.48,Quality Issue
2517,20250603,42025,13968,540,25,11,4,6049.78,Damaged
2518,20241029,42039,13971,349,157,1,3,4270.53,Damaged
2519,20250913,42051,13978,225,170,7,3,2394.18,Customer Changed Mind
2520,20250310,42063,13982,118,117,3,5,11792.71,Customer Changed Mind
2521,20250816,42065,13983,208,47,9,1,2275.58,Quality Issue
2522,20251229,42081,13987,904,14,12,5,18937.45,Duplicate Order
2523,20250220,42094,13991,178,71,8,5,10330.09,Incorrect Product
2524,20250902,42102,13994,721,91,8,1,1618.07,Duplicate Order
2525,20241009,42113,13997,848,108,1,3,28278.19,Quality Issue
2526,20240127,42125,14000,702,179,7,3,12849.66,Customer Changed Mind
2527,20240628,42170,14015,944,92,4,1,246.25,Customer Changed Mind
2528,20250114,42181,14018,679,21,7,3,7701.04,Damaged
2529,20241105,42224,14032,282,115,5,6,41559.79,Duplicate Order
2530,20250224,42228,14033,243,106,8,1,3709.72,Customer Changed Mind
2531,20240918,42281,14052,639,142,2,2,9849.42,Damaged
2532,20250117,42298,14057,648,5,2,5,18109.03,Quality Issue
2533,20250314,42338,14071,241,84,7,3,15144.7,Customer Changed Mind
2534,20250701,42352,14074,532,168,11,2,3391.97,Quality Issue
2535,20250719,42354,14076,636,109,12,3,19582.42,Duplicate Order
2536,20250719,42355,14076,636,187,12,3,18858.66,Damaged
2537,20240116,42364,14079,538,124,10,3,10318.4,Duplicate Order
2538,20251030,42367,14080,830,115,4,5,30661.73,Quality Issue
2539,20240527,42445,14104,529,8,11,3,16059.57,Quality Issue
2540,20250310,42447,14105,605,170,9,1,837.35,Customer Changed Mind
2541,20250408,42497,14124,817,186,10,3,20105.22,Incorrect Product
2542,20240826,42513,14130,232,170,1,2,2283.28,Duplicate Order
2543,20240914,42535,14137,283,161,7,2,11401.57,Duplicate Order
2544,20250415,42554,14143,35,10,8,2,4316.97,Incorrect Product
2545,20250206,42558,14145,111,25,10,3,5159.51,Quality Issue
2546,20251211,42584,14152,856,143,8,2,17401.51,Damaged
2547,20250617,42591,14153,824,60,3,1,793.47,Quality Issue
2548,20250803,42599,14158,605,3,2,2,2792.38,Customer Changed Mind
2549,20240224,42610,14162,418,37,9,4,6992.52,Incorrect Product
2550,20240629,42639,14169,531,131,2,1,3445.43,Incorrect Product
2551,20240406,42646,14173,641,108,2,3,15722.81,Damaged
2552,20250421,42708,14195,889,66,12,3,12156.83,Customer Changed Mind
2553,20250421,42709,14195,889,165,12,2,12645.66,Customer Changed Mind
2554,20250225,42732,14203,240,155,1,1,3312.53,Duplicate Order
2555,20240812,42746,14209,968,139,2,1,4380.66,Duplicate Order
2556,20250329,42806,14229,880,20,2,2,3898.98,Damaged
2557,20240929,42821,14234,808,167,12,3,1423.09,Damaged
2558,20250504,42849,14243,110,87,10,1,3920.48,Quality Issue
2559,20250906,42877,14256,475,20,1,4,8202.05,Quality Issue
2560,20241101,42887,14261,971,75,8,1,9896.03,Quality Issue
2561,20250313,42912,14268,834,157,2,2,2064.51,Damaged
2562,20250705,42921,14271,783,189,2,2,4217.45,Customer Changed Mind
2563,20250705,42923,14271,783,115,2,1,5423.7,Damaged
2564,20251202,42926,14272,227,191,2,3,19357.84,Damaged
2565,20241017,42953,14281,26,146,2,1,5318.59,Customer Changed Mind
2566,20240927,42967,14286,774,54,5,1,3931.38,Quality Issue
2567,20241224,42969,14287,523,148,1,1,1268.58,Damaged
2568,20250617,42991,14295,818,89,7,1,9831.83,Damaged
2569,20250610,43004,14302,534,32,4,3,11881.97,Duplicate Order
2570,20240127,43025,14308,734,136,5,3,6188.94,Duplicate Order
2571,20240227,43072,14323,206,29,12,2,3771.91,Incorrect Product
2572,20250107,43079,14324,962,191,11,2,11742.8,Customer Changed Mind
2573,20250107,43080,14324,962,15,11,1,5846.01,Customer Changed Mind
2574,20250409,43106,14334,629,161,5,2,12861.39,Customer Changed Mind
2575,20250208,43110,14335,321,146,1,1,5460.12,Quality Issue
2576,20240504,43134,14342,160,97,2,3,50662.85,Duplicate Order
2577,20250306,43156,14349,770,23,4,4,7954.05,Customer Changed Mind
2578,20240504,43166,14353,708,75,4,1,6679.03,Duplicate Order
2579,20251107,43167,14354,723,31,4,2,14483.75,Customer Changed Mind
2580,20240601,43184,14359,618,74,3,1,5314.86,Quality Issue
2581,20250225,43189,14362,769,89,11,1,9546.62,Quality Issue
2582,20250425,43213,14369,234,199,8,2,9764.71,Incorrect Product
2583,20240911,43225,14373,16,62,2,3,1782.05,Incorrect Product
2584,20240911,43229,14373,16,43,2,1,4064.54,Customer Changed Mind
2585,20240529,43260,14383,191,73,2,1,5347.93,Quality Issue
2586,20250605,43287,14393,820,200,8,1,3515.45,Incorrect Product
2587,20240828,43293,14395,30,198,9,1,2968.92,Quality Issue
2588,20240127,43309,14399,680,178,7,6,32969.21,Damaged
2589,20241224,43321,14401,210,66,5,2,13074.81,Quality Issue
2590,20250519,43336,14406,517,113,12,2,348.87,Customer Changed Mind
2591,20240111,43363,14414,628,29,6,2,5515.74,Incorrect Product
2592,20250622,43375,14418,394,166,8,1,5818.33,Quality Issue
2593,20251202,43433,14436,238,26,8,1,3497.53,Quality Issue
2594,20251202,43434,14436,238,109,8,6,50565.05,Customer Changed Mind
2595,20240501,43439,14437,973,74,3,1,4651.73,Customer Changed Mind
2596,20241112,43459,14445,663,137,8,5,8127.0,Damaged
2597,20250216,43493,14455,463,168,1,1,2217.04,Incorrect Product
2598,20240107,43502,14457,291,6,5,4,11615.41,Quality Issue
2599,20250605,43510,14460,827,89,1,1,7053.89,Damaged
2600,20240218,43529,14467,684,56,2,4,22464.44,Quality Issue
2601,20240503,43570,14479,198,191,7,2,11665.87,Incorrect Product
2602,20250426,43577,14481,235,134,9,1,5477.99,Quality Issue
2603,20240809,43611,14491,664,114,7,3,3244.83,Quality Issue
2604,20240619,43633,14500,647,194,2,1,33482.72,Duplicate Order
2605,20240506,43675,14515,676,73,6,1,5704.36,Duplicate Order
2606,20251123,43679,14516,918,114,3,2,2409.27,Quality Issue
2607,20251123,43683,14516,918,146,3,1,5449.16,Damaged
2608,20240826,43711,14526,435,117,1,6,12571.6,Customer Changed Mind
2609,20240405,43734,14535,629,28,8,1,360.98,Damaged
2610,20240405,43735,14535,629,97,8,4,10198.71,Damaged
2611,20250131,43736,14536,447,153,7,2,584.26,Quality Issue
2612,20240730,43741,14537,552,113,9,5,782.44,Quality Issue
2613,20240109,43787,14554,418,54,1,2,9187.12,Quality Issue
2614,20240726,43803,14559,375,199,8,2,9128.74,Customer Changed Mind
2615,20240726,43804,14559,375,84,8,1,3576.32,Duplicate Order
2616,20241224,43830,14565,263,90,5,3,4694.71,Damaged
2617,20250909,43839,14568,313,126,7,4,27971.35,Quality Issue
2618,20240602,43848,14572,234,121,4,1,1754.38,Quality Issue
2619,20250513,43863,14576,453,7,6,3,394.32,Damaged
2620,20240531,43903,14591,513,78,7,2,13249.48,Duplicate Order
2621,20241030,43925,14597,273,34,6,2,633.59,Customer Changed Mind
2622,20241031,43930,14598,230,4,9,3,3194.82,Quality Issue
2623,20241031,43932,14598,230,87,9,1,3858.94,Quality Issue
2624,20240801,43951,14605,266,68,1,1,848.19,Incorrect Product
2625,20240421,43954,14607,672,105,10,7,32953.75,Quality Issue
2626,20250129,44011,14628,435,191,12,1,5536.14,Quality Issue
2627,20250730,44020,14631,402,88,1,1,3858.98,Duplicate Order
2628,20250903,44025,14633,687,96,3,4,13014.24,Damaged
2629,20240820,44062,14644,410,73,7,3,15732.56,Damaged
2630,20251010,44070,14646,148,111,3,2,11749.11,Damaged
2631,20250621,44083,14651,601,15,5,4,21739.24,Quality Issue
2632,20250516,44085,14652,302,141,11,3,8083.83,Duplicate Order
2633,20250428,44115,14660,683,29,5,1,2022.89,Quality Issue
2634,20241001,44133,14669,855,159,8,3,8343.94,Quality Issue
2635,20240626,44164,14678,156,184,3,7,37327.84,Damaged
2636,20240101,44194,14690,743,60,10,3,3097.44,Duplicate Order
2637,20240313,44205,14694,525,124,1,6,24506.91,Customer Changed Mind
2638,20241109,44206,14695,969,22,12,4,27484.02,Incorrect Product
2639,20241223,44246,14708,633,155,11,2,7273.97,Quality Issue
2640,20240316,44259,14711,54,172,9,1,4093.97,Duplicate Order
2641,20241104,44271,14715,878,94,2,1,1858.84,Damaged
2642,20240530,44275,14716,276,57,5,6,20613.42,Incorrect Product
2643,20251225,44278,14717,504,195,6,3,27556.96,Customer Changed Mind
2644,20240707,44284,14718,71,101,2,2,10490.72,Customer Changed Mind
2645,20240919,44290,14720,267,113,10,1,206.43,Duplicate Order
2646,20250707,44294,14721,183,78,2,1,5361.48,Incorrect Product
2647,20241101,44304,14724,975,53,9,2,2885.0,Customer Changed Mind
2648,20250325,44367,14745,256,91,10,3,5066.62,Incorrect Product
2649,20250320,44403,14755,416,50,4,1,1231.97,Damaged
2650,20240216,44414,14758,245,123,10,3,18958.36,Duplicate Order
2651,20250823,44451,14774,264,45,8,5,23451.77,Incorrect Product
2652,20250823,44455,14774,264,199,8,1,5543.57,Quality Issue
2653,20240817,44503,14790,925,133,6,2,7151.28,Damaged
2654,20250906,44518,14795,781,97,3,5,14816.87,Duplicate Order
2655,20240129,44536,14801,473,198,8,2,6771.36,Damaged
2656,20251018,44549,14807,896,182,10,1,3780.44,Damaged
2657,20240325,44614,14825,429,166,10,2,9785.11,Incorrect Product
2658,20250801,44634,14831,512,5,5,3,12054.22,Customer Changed Mind
2659,20241211,44640,14834,817,60,1,3,2903.87,Damaged
2660,20240612,44654,14840,669,72,12,2,8828.92,Damaged
2661,20240915,44670,14848,15,180,2,1,2039.34,Damaged
2662,20240915,44671,14848,15,31,2,3,18283.26,Customer Changed Mind
2663,20241117,44678,14849,899,36,5,2,6395.62,Customer Changed Mind
2664,20240811,44685,14851,971,79,12,3,16742.95,Damaged
2665,20240203,44710,14858,168,101,7,1,6836.87,Duplicate Order
2666,20250909,44728,14864,6,172,11,1,2994.36,Customer Changed Mind
2667,20251129,44737,14868,27,18,1,1,2287.23,Customer Changed Mind
2668,20240518,44754,14875,551,157,4,2,2171.25,Duplicate Order
2669,20250121,44769,14879,675,28,2,5,1940.69,Incorrect Product
2670,20250121,44771,14879,675,101,2,1,5546.44,Duplicate Order
2671,20240514,44774,14881,742,76,7,2,6989.52,Damaged
2672,20240514,44776,14881,742,81,7,1,1615.58,Duplicate Order
2673,20250705,44785,14884,887,119,9,1,3445.75,Damaged
2674,20250705,44786,14884,887,163,9,1,6217.99,Duplicate Order
2675,20250705,44787,14884,887,93,9,1,640.87,Damaged
2676,20250705,44788,14884,887,184,9,1,4965.82,Incorrect Product
2677,20250705,44789,14884,887,11,9,1,5460.51,Quality Issue
2678,20250922,44799,14887,102,75,4,2,11930.07,Customer Changed Mind
2679,20250922,44801,14887,102,46,4,3,1086.31,Quality Issue
2680,20240719,44831,14897,52,144,2,7,62684.66,Duplicate Order
2681,20240719,44832,14897,52,190,2,6,12759.43,Damaged
2682,20241020,44852,14905,810,56,12,2,13197.71,Damaged
2683,20241020,44853,14905,810,79,12,1,6060.23,Quality Issue
2684,20251105,44858,14907,929,86,7,1,8973.87,Duplicate Order
2685,20240408,44872,14913,497,178,4,1,6547.24,Customer Changed Mind
2686,20250106,44873,14914,932,79,11,1,4949.76,Incorrect Product
2687,20250106,44874,14914,932,171,11,5,3487.56,Incorrect Product
2688,20241223,44909,14924,671,122,4,2,8254.68,Quality Issue
2689,20251231,44923,14928,661,155,9,1,4450.04,Duplicate Order
2690,20250604,44928,14930,921,135,7,1,3961.1,Quality Issue
2691,20240922,44937,14933,185,51,12,2,9483.3,Duplicate Order
2692,20240408,44940,14935,950,18,8,1,1915.62,Damaged
2693,20241019,44950,14937,705,90,6,4,7032.39,Customer Changed Mind
2694,20251020,44958,14941,181,164,4,3,24071.96,Damaged
2695,20251020,44959,14941,181,69,4,4,14616.92,Customer Changed Mind
2696,20250813,44963,14942,314,154,1,3,7634.33,Customer Changed Mind
2697,20250712,44965,14943,189,21,10,2,6938.43,Damaged
2698,20240517,45004,14959,830,145,8,3,1907.8,Quality Issue
2699,20250210,45031,14966,51,137,4,3,3977.44,Incorrect Product
2700,20240517,45044,14970,962,187,7,3,19827.47,Incorrect Product
2701,20240517,45046,14970,962,84,7,1,3411.46,Incorrect Product
2702,20251111,45054,14972,285,90,3,3,5087.9,Incorrect Product
2703,20240114,45091,14986,674,113,5,4,689.91,Damaged
2704,20251223,45095,14987,545,81,12,3,4266.46,Customer Changed Mind
2705,20251127,45100,14988,687,180,2,1,1897.33,Damaged
2706,20240201,45101,14989,15,161,2,2,13897.88,Duplicate Order
2707,20240201,45102,14989,15,164,2,3,20637.28,Incorrect Product
2708,20241208,45116,14993,841,173,8,2,11651.46,Customer Changed Mind
2709,20240122,45120,14995,985,33,8,2,7089.77,Damaged
2710,20240930,45148,15003,614,86,9,1,7382.38,Incorrect Product
2711,20240708,45156,15005,132,179,2,1,4039.58,Quality Issue
2712,20240618,45168,15009,678,189,1,1,2661.16,Duplicate Order
2713,20250201,45177,15011,286,3,9,3,4847.98,Quality Issue
2714,20241220,45185,15014,112,160,5,2,6121.64,Incorrect Product
2715,20250802,45245,15034,719,28,7,1,328.92,Damaged
2716,20250810,45276,15043,810,169,3,1,3528.3,Duplicate Order
2717,20240322,45290,15046,905,12,8,2,6188.37,Duplicate Order
2718,20240627,45298,15048,815,194,11,2,15429.64,Quality Issue
2719,20250216,45331,15059,435,94,5,5,7875.85,Incorrect Product
2720,20251023,45357,15067,66,102,3,3,19129.47,Damaged
2721,20240319,45376,15073,722,87,5,1,2876.88,Incorrect Product
2722,20240521,45398,15080,329,9,7,1,3014.16,Quality Issue
2723,20250308,45428,15091,503,103,1,3,15622.01,Damaged
2724,20240523,45436,15093,272,20,11,1,1976.97,Damaged
2725,20251117,45462,15103,526,167,8,1,655.41,Customer Changed Mind
2726,20250412,45468,15105,869,43,4,4,14395.55,Incorrect Product
2727,20240404,45484,15111,472,100,12,4,2283.71,Customer Changed Mind
2728,20240117,45526,15124,359,77,3,3,13065.31,Quality Issue
2729,20250505,45557,15135,236,132,4,3,21551.91,Quality Issue
2730,20250505,45559,15135,236,24,4,4,20376.61,Incorrect Product
2731,20251122,45569,15137,931,92,3,4,887.78,Quality Issue
2732,20240517,45582,15144,222,19,8,3,9903.13,Duplicate Order
2733,20251027,45632,15159,841,41,8,6,27521.1,Quality Issue
2734,20240805,45637,15161,738,179,4,3,11048.07,Customer Changed Mind
2735,20250402,45651,15164,776,164,7,1,7133.07,Quality Issue
2736,20250402,45652,15165,827,44,5,3,23904.34,Quality Issue
2737,20240805,45666,15170,497,200,2,4,13459.07,Damaged
2738,20251229,45669,15172,338,135,10,1,5965.9,Damaged
2739,20240617,45678,15174,343,87,3,1,3500.17,Incorrect Product
2740,20250121,45688,15177,901,66,4,4,17834.01,Damaged
2741,20240810,45706,15182,2,8,1,3,17335.94,Incorrect Product
2742,20241005,45713,15184,31,50,3,1,1094.47,Customer Changed Mind
2743,20240204,45750,15198,597,84,8,3,11769.33,Quality Issue
2744,20250123,45759,15201,787,148,4,1,1084.32,Incorrect Product
2745,20250724,45797,15212,596,157,11,3,3266.96,Quality Issue
2746,20250712,45819,15219,357,173,5,3,13210.56,Customer Changed Mind
2747,20250402,45823,15220,913,59,4,4,12097.19,Damaged
2748,20250428,45841,15224,52,158,6,5,18733.22,Customer Changed Mind
2749,20240410,45842,15225,375,19,8,1,4664.86,Incorrect Product
2750,20250629,45852,15229,729,32,3,2,8430.85,Duplicate Order
2751,20240310,45862,15233,565,92,2,3,635.46,Damaged
2752,20250518,45879,15239,724,112,1,2,9703.14,Customer Changed Mind
2753,20250714,45899,15246,647,43,4,5,20525.33,Quality Issue
2754,20250503,45903,15247,419,189,1,2,4136.03,Quality Issue
2755,20241219,45929,15254,218,97,12,3,10190.11,Damaged
2756,20241123,45930,15255,874,115,9,2,11772.44,Quality Issue
2757,20240523,45947,15258,97,156,3,1,4242.13,Incorrect Product
2758,20240710,45953,15263,638,141,1,2,4981.49,Quality Issue
2759,20240512,46069,15301,944,200,8,1,3157.45,Quality Issue
2760,20250531,46077,15303,550,171,3,1,618.7,Customer Changed Mind
2761,20251027,46086,15305,286,69,5,1,4693.36,Duplicate Order
2762,20250729,46091,15307,8,63,2,7,51635.87,Incorrect Product
2763,20250720,46098,15310,99,27,12,1,4768.25,Damaged
2764,20250525,46167,15333,439,135,5,4,18067.4,Incorrect Product
2765,20251024,46190,15342,781,139,7,6,39409.99,Damaged
2766,20240115,46206,15346,707,187,5,2,13345.82,Customer Changed Mind
2767,20251017,46223,15350,451,41,9,4,15394.05,Duplicate Order
2768,20251204,46231,15354,205,35,8,4,7498.92,Duplicate Order
2769,20251019,46235,15355,922,115,1,4,23498.17,Customer Changed Mind
2770,20240321,46239,15357,987,102,12,5,31771.38,Incorrect Product
2771,20240321,46240,15357,987,70,12,3,5586.16,Incorrect Product
2772,20251119,46259,15363,107,195,2,2,21282.41,Duplicate Order
2773,20250116,46319,15381,694,90,5,2,2680.6,Damaged
2774,20250908,46344,15392,907,190,1,3,6030.51,Duplicate Order
2775,20250210,46365,15398,806,83,9,6,8313.87,Quality Issue
2776,20250509,46377,15401,801,61,7,6,18883.02,Customer Changed Mind
2777,20251106,46378,15402,380,180,4,5,8973.07,Incorrect Product
2778,20251106,46380,15402,380,14,4,1,4135.3,Quality Issue
2779,20240523,46383,15403,959,160,11,2,5448.85,Incorrect Product
2780,20240308,46395,15407,709,191,5,4,21141.85,Quality Issue
2781,20240427,46403,15409,462,194,8,1,5899.82,Customer Changed Mind
2782,20250209,46422,15415,311,103,11,5,26533.64,Quality Issue
2783,20251102,46427,15417,503,106,2,3,13273.04,Damaged
2784,20240902,46439,15422,391,10,11,6,12017.57,Damaged
2785,20250510,46464,15429,211,110,1,5,583.46,Quality Issue
2786,20250830,46482,15436,261,100,8,2,1177.96,Incorrect Product
2787,20250219,46497,15442,780,25,2,4,7176.78,Quality Issue
2788,20250401,46505,15445,441,34,11,2,617.64,Damaged
2789,20241013,46510,15447,848,63,5,1,6392.32,Quality Issue
2790,20250209,46527,15451,333,11,4,1,4769.77,Incorrect Product
2791,20250721,46560,15462,574,38,9,1,7490.38,Quality Issue
2792,20241111,46589,15470,74,164,8,5,37321.77,Quality Issue
2793,20240705,46592,15471,845,93,5,3,1694.62,Customer Changed Mind
2794,20250320,46599,15474,927,45,6,3,14135.22,Damaged
2795,20251211,46605,15476,724,74,10,3,15918.77,Incorrect Product
2796,20250319,46618,15481,544,16,10,3,6817.41,Customer Changed Mind
2797,20250326,46631,15486,60,119,6,1,2965.02,Quality Issue
2798,20240221,46665,15498,612,113,7,1,185.9,Incorrect Product
2799,20241107,46680,15503,284,186,7,2,18511.47,Quality Issue
2800,20250801,46691,15508,775,158,6,5,18506.3,Duplicate Order
2801,20240929,46710,15514,24,110,4,4,463.57,Quality Issue
2802,20251128,46716,15515,412,75,4,1,6626.21,Damaged
2803,20240529,46746,15522,334,159,5,5,12693.48,Quality Issue
2804,20240515,46754,15525,40,17,2,1,3128.16,Quality Issue
2805,20250722,46802,15540,169,14,8,2,6611.44,Incorrect Product
2806,20250521,46850,15553,614,174,11,1,1965.56,Quality Issue
2807,20250408,46899,15568,687,84,6,3,10569.67,Customer Changed Mind
2808,20240301,46922,15575,23,70,11,1,1588.01,Duplicate Order
2809,20240826,46988,15597,624,112,7,2,9415.67,Incorrect Product
2810,20250109,46999,15601,511,39,10,1,3631.18,Incorrect Product
2811,20250819,47015,15606,408,195,3,1,8221.41,Quality Issue
