sales_key,date_key,customer_key,product_key,employee_key,location_key,order_key,quantity,unit_price,gross_amount,discount_amount,net_amount,cost_amount,profit_amount,currency
46020,20240727,521,157,80,9,15285,7,1296.29,9074.0,380.02,8693.97,6341.93,2352.04,INR
46021,20251125,798,170,54,1,15286,3,1183.86,3551.58,403.27,3148.31,1997.49,1150.82,INR
46022,20250425,675,15,81,1,15287,6,6671.0,40025.97,4346.5,35679.47,29633.1,6046.37,INR
46023,20250425,675,188,81,1,15287,3,3569.42,10708.27,1830.32,8877.94,6007.23,2870.71,INR
46024,20250425,675,12,81,1,15287,2,2664.94,5329.89,119.96,5209.92,2919.6,2290.32,INR
46025,20250425,675,88,81,1,15287,1,4020.54,4020.54,84.96,3935.58,2632.49,1303.09,INR
46026,20241116,8,111,92,11,15288,5,7815.81,39079.05,106.17,38972.88,24682.85,14290.03,INR
46027,20241116,8,98,92,11,15288,2,771.63,1543.26,201.44,1341.82,784.46,557.36,INR
46028,20241116,8,73,92,11,15288,7,6560.46,45923.19,,34705.82,20707.54,13998.28,INR
46029,20241116,8,103,92,11,15288,2,6541.19,13082.39,2053.54,11028.85,9892.02,1136.83,INR
46030,20241116,8,123,92,11,15288,3,6494.45,19483.34,3517.13,15966.21,9529.68,6436.53,INR
46031,20250816,608,48,16,10,15289,4,6410.84,25643.34,3616.62,22026.73,17896.12,4130.61,INR
46032,20250816,608,49,16,10,15289,7,4759.88,33319.14,5057.72,28261.42,17762.01,10499.41,INR
46033,20250816,608,123,16,10,15289,6,6874.5,41247.02,7026.11,34220.9,19059.36,15161.54,INR
46034,20251020,792,114,12,10,15290,1,1406.81,1406.81,232.0,1174.81,987.98,186.83,INR
46035,20251020,792,69,12,10,15290,2,4099.51,8199.02,1701.11,6497.91,5418.0,1079.91,INR
46036,20250725,136,154,1,6,15291,3,2209.61,6628.83,100.08,6528.75,5752.65,776.1,INR
46037,20250725,136,133,1,6,15291,6,4778.06,28668.34,4399.95,24268.39,17890.56,6377.83,INR
46038,20250725,136,5,1,6,15291,2,4571.28,9142.56,1067.34,8075.22,5266.58,2808.64,INR
46039,20250725,136,143,1,6,15291,4,8219.79,32879.14,5519.98,27359.17,16425.12,10934.05,INR
46040,20250725,136,141,1,6,15291,7,2305.69,16139.83,3234.6,12905.23,14284.06,-1378.83,INR
46041,20250927,394,167,19,4,15292,1,678.46,678.46,127.55,550.91,429.87,121.04,INR
46042,20250927,394,153,19,4,15292,1,279.41,279.41,57.67,221.74,131.59,90.15,INR
46043,20250927,394,9,19,4,15292,2,3351.66,6703.33,1649.15,5054.17,5975.8,-921.63,INR
46044,20250927,394,82,19,4,15292,4,960.63,3842.5,108.08,3734.42,2052.96,1681.46,INR
46045,20250927,394,40,19,4,15292,1,8333.34,8333.34,304.48,8028.86,3835.55,4193.31,INR
46046,20240823,645,166,35,5,15293,2,6426.49,12852.98,2064.11,10788.87,9269.2,1519.67,INR
46047,20240823,645,106,35,5,15293,7,4413.17,30892.2,1506.51,29385.69,18417.98,10967.71,INR
46048,20240823,645,39,35,5,15293,5,5057.31,25286.56,2321.17,22965.38,12729.45,10235.93,INR
46049,20240908,6,192,26,10,15294,2,4633.26,9266.52,270.12,8996.4,6181.4,2815.0,INR
46050,20240908,6,50,26,10,15294,2,1063.32,2126.64,246.62,1880.02,1602.84,277.18,INR
46051,20240619,711,199,83,3,15295,6,6408.36,38450.13,5116.06,33334.07,26283.06,7051.01,INR
46052,20240619,711,73,83,3,15295,2,7314.71,14629.42,2234.29,12395.13,5916.44,6478.69,INR
46053,20240619,711,170,83,3,15295,7,893.3,6253.08,1342.06,4911.03,4660.81,250.22,INR
46054,20240619,711,11,83,3,15295,4,5063.61,20254.44,569.74,19684.71,18859.6,825.11,INR
46055,20250523,848,64,76,1,15296,3,2766.42,8299.27,52.13,8247.14,6330.0,1917.14,INR
46056,20250523,848,17,76,1,15296,3,3602.57,10807.7,1210.85,9596.85,7201.92,2394.93,INR
46057,20250523,848,131,76,1,15296,7,4519.28,31634.98,4940.91,26694.07,21354.69,5339.38,INR
46058,20250523,848,52,76,1,15296,3,9770.87,29312.6,94.3,29218.3,11803.11,17415.19,INR
46059,20250523,848,99,76,1,15296,6,4027.24,24163.41,3794.52,20368.89,21795.24,-1426.35,INR
46060,20250810,527,16,36,6,15297,2,2508.31,5016.63,536.49,4480.14,3306.62,1173.52,INR
46061,20250427,447,109,58,7,15298,5,7247.93,36239.66,4433.88,31805.78,17423.0,14382.78,INR
46062,20250427,447,157,58,7,15298,3,1328.68,3986.05,960.95,3025.11,2717.97,307.14,INR
46063,20250314,92,192,32,6,15299,3,5056.1,15168.31,202.95,14965.36,9272.1,5693.26,INR
46064,20250314,92,76,32,6,15299,7,3402.69,23818.82,3905.73,19913.09,19823.65,89.44,INR
46065,20250314,92,18,32,6,15299,7,2342.79,16399.5,582.12,15817.39,9560.32,6257.07,INR
46066,20250314,92,16,32,6,15299,2,2549.45,5098.9,650.0,4448.91,3306.62,1142.29,INR
46067,20250314,92,150,32,6,15299,7,6687.13,46809.88,4406.62,42403.26,22046.43,20356.83,INR
46068,20250717,725,129,51,12,15300,5,6033.13,30165.67,3101.66,27064.0,14733.5,12330.5,INR
46069,20240512,944,200,30,8,15301,1,3602.67,3602.67,445.22,3157.45,1996.84,1160.61,INR
46070,20240512,944,10,30,8,15301,6,2779.96,16679.76,2433.63,14246.13,12812.04,1434.09,INR
46071,20240924,879,165,80,10,15302,6,6178.17,37069.04,2965.58,34103.46,18711.48,15391.98,INR
46072,20240924,879,134,80,10,15302,1,5014.31,5014.31,698.27,4316.05,2987.61,1328.44,INR
46073,20240924,879,79,80,10,15302,4,6318.11,25272.46,3288.88,21983.57,17407.28,4576.29,INR
46074,20240924,879,9,80,10,15302,3,3312.85,9938.56,2406.67,7531.89,8963.7,-1431.81,INR
46075,20240924,879,161,80,10,15302,2,7520.28,15040.55,1493.88,13546.67,6815.28,6731.39,INR
46076,20250531,550,102,23,3,15303,6,7513.01,45078.09,10938.34,34139.75,23927.1,10212.65,INR
46077,20250531,550,171,23,3,15303,6,747.73,4486.39,774.16,3712.23,2935.44,776.79,INR
46078,20250531,550,112,23,3,15303,6,6014.94,36089.63,4447.68,31641.95,17886.36,13755.59,INR
46079,20250531,550,111,23,3,15303,1,5533.56,5533.56,1073.11,4460.45,4936.57,-476.12,INR
46080,20250531,550,99,23,3,15303,5,4880.02,24400.11,3834.38,20565.73,18162.7,2403.03,INR
46081,20240208,35,143,98,7,15304,7,6534.93,45744.48,4114.49,41629.99,28743.96,12886.03,INR
46082,20240208,35,26,98,7,15304,5,4409.4,22046.98,623.74,21423.25,11796.1,9627.15,INR
46083,20251027,286,92,94,5,15305,1,304.36,304.36,43.43,260.93,211.33,49.6,INR
46084,20251027,286,1,94,5,15305,7,5226.15,36583.08,3865.98,32717.1,15817.41,16899.69,INR
46085,20251027,286,185,94,5,15305,6,10490.86,62945.18,14847.66,48097.52,26484.06,21613.46,INR
46086,20251027,286,69,94,5,15305,5,5308.1,26540.5,3073.71,23466.79,13545.0,9921.79,INR
46087,20251027,286,174,94,5,15305,4,2918.83,11675.31,2755.15,8920.16,4804.52,4115.64,INR
46088,20240505,263,143,20,5,15306,5,8325.56,41627.82,9465.13,32162.69,20531.4,11631.29,INR
46089,20240505,263,96,20,5,15306,6,3830.2,22981.22,4384.55,18596.67,13023.24,5573.43,INR
46090,20250729,8,147,58,2,15307,4,864.6,3458.42,667.6,2790.82,2565.08,225.74,INR
46091,20250729,8,63,58,2,15307,7,7718.95,54032.65,2396.79,51635.87,33180.63,18455.24,INR
46092,20250326,119,109,82,9,15308,3,7341.56,22024.67,142.5,21882.17,10453.8,11428.37,INR
46093,20250326,119,182,82,9,15308,3,3509.21,10527.64,1898.31,8629.33,6514.59,2114.74,INR
46094,20250326,119,57,82,9,15308,6,3624.68,21748.06,3377.29,18370.77,15513.6,2857.17,INR
46095,20250911,575,88,85,6,15309,4,4755.57,19022.29,4330.97,14691.32,10529.96,4161.36,INR
46096,20250911,575,50,85,6,15309,7,1157.84,8104.85,143.19,7961.67,5609.94,2351.73,INR
46097,20250911,575,125,85,6,15309,7,8720.18,61041.27,3323.02,57718.25,33509.07,24209.18,INR
46098,20250720,99,27,38,12,15310,4,4781.67,19126.69,53.69,19073.0,11524.64,7548.36,INR
46099,20250720,99,126,38,12,15310,1,9331.12,9331.12,2030.91,7300.21,3792.8,3507.41,INR
46100,20250720,99,25,38,12,15310,7,2261.44,15830.05,2711.34,13118.71,9479.4,3639.31,INR
46101,20250720,99,7,38,12,15310,3,158.12,474.35,27.33,447.02,354.6,92.42,INR
46102,20250112,39,70,55,8,15311,4,2283.38,9133.52,2005.9,7127.62,5240.08,1887.54,INR
46103,20250112,39,173,55,8,15311,1,4890.77,4890.77,916.68,3974.09,3779.63,194.46,INR
46104,20250706,946,144,15,3,15312,3,9262.21,27786.62,4433.5,23353.13,14264.88,9088.25,INR
46105,20250706,946,57,15,3,15312,7,4322.58,30258.04,3574.17,26683.86,18099.2,8584.66,INR
46106,20250706,946,78,15,3,15312,3,6826.31,20478.92,4569.12,15909.8,9244.71,6665.09,INR
46107,20250706,946,62,15,3,15312,1,590.05,590.05,6.17,583.89,484.41,99.48,INR
46108,20240910,605,47,26,9,15313,5,3000.1,15000.51,1289.83,13710.69,9970.2,3740.49,INR
46109,20250302,806,38,26,1,15314,6,9331.29,55987.75,11284.95,44702.8,22772.46,21930.34,INR
46110,20251030,249,41,29,9,15315,4,4836.1,19344.4,3884.55,15459.85,8800.12,6659.73,INR
46111,20251030,249,114,29,9,15315,6,1563.37,9380.23,1273.82,8106.42,5927.88,2178.54,INR
46112,20240302,365,132,40,5,15316,7,7202.12,50414.82,3421.47,46993.35,30599.03,16394.32,INR
46113,20240302,365,180,40,5,15316,5,2151.21,10756.03,1280.58,9475.45,7391.7,2083.75,INR
46114,20240302,365,34,40,5,15316,6,308.43,1850.6,260.0,1590.6,1474.92,115.68,INR
46115,20240302,365,117,40,5,15316,4,2559.98,10239.91,673.6,9566.31,6088.76,3477.55,INR
46116,20240302,365,176,40,5,15316,6,2322.21,13933.28,327.5,13605.77,8352.78,5252.99,INR
46117,20240917,611,193,69,1,15317,7,5077.21,35540.45,8698.51,26841.94,16700.67,10141.27,INR
46118,20240917,611,130,69,1,15317,1,6836.13,6836.13,988.05,5848.08,3961.7,1886.38,INR
46119,20240917,611,153,69,1,15317,1,313.54,313.54,46.09,267.45,131.59,135.86,INR
46120,20240917,611,154,69,1,15317,3,2757.84,8273.53,1449.38,6824.15,5752.65,1071.5,INR
46121,20240113,688,58,90,7,15318,4,11356.95,45427.79,8508.73,36919.05,18753.6,18165.45,INR
46122,20250125,369,133,59,6,15319,5,4860.51,24302.54,4707.2,19595.35,14908.8,4686.55,INR
46123,20250725,920,1,48,3,15320,5,5612.06,28060.32,1132.65,26927.67,11298.15,15629.52,INR
46124,20250725,920,123,48,3,15320,2,6494.93,12989.86,163.11,12826.75,6353.12,6473.63,INR
46125,20250725,920,91,48,3,15320,3,1859.82,5579.46,24.5,5554.97,2741.88,2813.09,INR
46126,20250725,920,184,48,3,15320,3,5374.7,16124.09,1055.62,15068.47,8686.8,6381.67,INR
46127,20250725,920,124,48,3,15320,5,5017.38,25086.91,1385.06,23701.85,14757.85,8944.0,INR
46128,20240129,704,71,71,2,15321,6,2864.56,17187.35,3679.99,13507.36,8078.34,5429.02,INR
46129,20240129,704,181,71,2,15321,1,5651.78,5651.78,,4569.67,2508.0,2061.67,INR
46130,20240129,704,32,71,2,15321,1,4487.76,4487.76,633.19,3854.57,2619.88,1234.69,INR
46131,20250205,221,86,62,8,15322,5,7868.24,39341.2,5622.16,33719.04,18305.0,15414.04,INR
46132,20250205,221,39,62,8,15322,5,4437.63,22188.13,378.66,21809.47,12729.45,9080.02,INR
46133,20250205,221,53,62,8,15322,5,1315.84,6579.19,1182.65,5396.55,3767.05,1629.5,INR
46134,20250205,221,174,62,8,15322,2,2094.4,4188.79,230.55,3958.24,2402.26,1555.98,INR
46135,20241030,99,121,45,6,15323,4,2217.71,8870.86,1628.18,7242.68,4120.0,3122.68,INR
46136,20241030,99,62,45,6,15323,6,767.65,4605.89,747.47,3858.42,2906.46,951.96,INR
46137,20250726,15,192,4,4,15324,1,5884.7,5884.7,2.28,5882.42,3090.7,2791.72,INR
46138,20250726,15,81,4,4,15324,2,1413.82,2827.64,235.93,2591.71,1962.24,629.47,INR
46139,20240609,845,63,55,7,15325,3,7996.56,23989.67,3624.7,20364.96,14220.27,6144.69,INR
46140,20240428,825,144,7,12,15326,4,11367.99,45471.96,5241.94,40230.02,19019.84,21210.18,INR
46141,20240428,825,142,7,12,15326,4,5019.62,20078.48,3514.73,16563.75,10538.4,6025.35,INR
46142,20240428,825,41,7,12,15326,2,5071.02,10142.05,1394.4,8747.65,4400.06,4347.59,INR
46143,20240310,479,168,62,11,15327,4,2218.52,8874.1,1184.48,7689.62,6820.32,869.3,INR
46144,20240310,479,161,62,11,15327,7,6544.35,45810.46,5195.01,40615.45,23853.48,16761.97,INR
46145,20240310,479,172,62,11,15327,4,3842.97,15371.89,3281.14,12090.75,8341.84,3748.91,INR
46146,20241024,723,136,94,4,15328,1,3231.15,3231.15,399.76,2831.39,1872.75,958.64,INR
46147,20241024,723,144,94,4,15328,4,12273.16,49092.64,8830.0,40262.64,19019.84,21242.8,INR
46148,20241024,723,11,94,4,15328,5,5881.61,29408.07,5009.88,24398.19,23574.5,823.69,INR
46149,20241222,884,199,80,5,15329,5,7557.54,37787.69,3713.39,34074.3,21902.55,12171.75,INR
46150,20241222,884,166,80,5,15329,7,6245.08,43715.59,9978.15,33737.44,32442.2,1295.24,INR
46151,20241222,884,72,80,5,15329,1,6511.64,6511.64,1291.04,5220.6,2692.83,2527.77,INR
46152,20241222,884,93,80,5,15329,3,899.83,2699.5,473.55,2225.95,1342.11,883.84,INR
46153,20241222,884,111,80,5,15329,2,6490.05,12980.11,196.5,12783.61,9873.14,2910.47,INR
46154,20251102,161,172,84,10,15330,1,4619.98,4619.98,559.54,4060.45,2085.46,1974.99,INR
46155,20251102,161,134,84,10,15330,5,6239.48,31197.4,129.45,31067.95,14938.05,16129.9,INR
46156,20251102,161,180,84,10,15330,7,2564.48,17951.38,1456.93,16494.45,10348.38,6146.07,INR
46157,20251102,161,101,84,10,15330,6,8121.47,48728.79,1872.97,46855.83,25652.82,21203.01,INR
46158,20241206,981,87,47,2,15331,1,4264.13,4264.13,245.04,4019.08,2384.62,1634.46,INR
46159,20241206,981,151,47,2,15331,6,11416.68,68500.11,2605.55,65894.56,27429.0,38465.56,INR
46160,20241206,981,141,47,2,15331,4,2628.61,10514.44,784.46,9729.99,8162.32,1567.67,INR
46161,20241206,981,2,47,2,15331,4,7538.24,30152.94,5199.28,24953.66,17724.84,7228.82,INR
46162,20241206,981,88,47,2,15331,6,5449.09,32694.55,659.05,32035.5,15794.94,16240.56,INR
46163,20240505,490,141,49,12,15332,7,2724.75,19073.28,966.68,18106.6,14284.06,3822.54,INR
46164,20240505,490,48,49,12,15332,4,8494.19,33976.74,3063.84,30912.9,17896.12,13016.78,INR
46165,20240505,490,142,49,12,15332,1,4996.95,4996.95,329.44,4667.51,2634.6,2032.91,INR
46166,20240505,490,23,49,12,15332,3,2102.25,6306.76,958.0,5348.77,4625.79,722.98,INR
46167,20250525,439,135,53,5,15333,5,4978.45,24892.27,2308.02,22584.25,11294.7,11289.55,INR
46168,20240214,161,55,21,6,15334,4,1123.87,4495.46,236.42,4259.04,2480.68,1778.36,INR
46169,20240214,161,166,21,6,15334,2,5399.87,10799.75,1622.25,9177.5,9269.2,-91.7,INR
46170,20240214,161,192,21,6,15334,7,4712.02,32984.14,3907.75,29076.39,21634.9,7441.49,INR
46171,20240909,673,184,99,12,15335,4,6224.37,24897.49,2255.7,22641.79,11582.4,11059.39,INR
46172,20240909,673,101,99,12,15335,4,6096.02,24384.08,643.35,23740.73,17101.88,6638.85,INR
46173,20240909,673,150,99,12,15335,7,5925.4,41477.8,9725.21,31752.58,22046.43,9706.15,INR
46174,20240909,673,160,99,12,15335,4,3452.31,13809.22,2819.76,10989.46,9381.64,1607.82,INR
46175,20240909,673,165,99,12,15335,2,5081.49,10162.97,1988.7,8174.27,6237.16,1937.11,INR
46176,20250422,603,36,5,3,15336,6,3440.9,20645.42,3185.22,17460.2,11545.02,5915.18,INR
46177,20250422,603,6,5,3,15336,2,4079.33,8158.66,2019.88,6138.79,3799.8,2338.99,INR
46178,20250422,603,44,5,3,15336,1,7883.06,7883.06,316.18,7566.88,3862.43,3704.45,INR
46179,20250422,603,64,5,3,15336,2,2915.82,5831.64,1375.85,4455.79,4220.0,235.79,INR
46180,20240704,30,2,100,2,15337,6,7384.85,44309.12,8338.04,35971.08,26587.26,9383.82,INR
46181,20250310,648,93,98,11,15338,6,570.42,3422.5,783.46,2639.04,2684.22,-45.18,INR
46182,20241127,142,22,95,9,15339,4,6367.48,25469.93,1455.82,24014.11,10708.32,13305.79,INR
46183,20251126,277,4,1,5,15340,7,1461.76,10232.29,2017.1,8215.19,5193.65,3021.54,INR
46184,20251126,277,139,1,5,15340,3,7245.53,21736.6,2326.99,19409.6,12263.61,7145.99,INR
46185,20251126,277,78,1,5,15340,1,7078.73,7078.73,356.25,6722.48,3081.57,3640.91,INR
46186,20251126,277,84,1,5,15340,3,5903.83,17711.48,1461.09,16250.39,9216.24,7034.15,INR
46187,20240729,612,134,96,2,15341,5,6304.31,31521.53,2928.65,28592.88,14938.05,13654.83,INR
46188,20240729,612,66,96,2,15341,7,6014.92,42104.43,3950.37,38154.06,23001.79,15152.27,INR
46189,20240729,612,100,96,2,15341,3,542.99,1628.97,162.11,1466.85,1470.6,-3.75,INR
46190,20251024,781,139,24,7,15342,6,7505.55,45033.29,5623.3,39409.99,24527.22,14882.77,INR
46191,20251024,781,138,24,7,15342,4,2039.33,8157.32,56.18,8101.13,4849.84,3251.29,INR
46192,20251024,781,78,24,7,15342,2,8032.4,16064.81,3365.73,12699.08,6163.14,6535.94,INR
46193,20250402,135,189,27,10,15343,1,2814.34,2814.34,620.51,2193.83,1167.59,1026.24,INR
46194,20250402,135,18,27,10,15343,2,2001.1,4002.19,841.02,3161.17,2731.52,429.65,INR
46195,20250402,135,81,27,10,15343,2,1564.39,3128.79,298.41,2830.37,1962.24,868.13,INR
46196,20250402,135,107,27,10,15343,5,2330.9,11654.48,999.32,10655.16,7810.65,2844.51,INR
46197,20250402,135,77,27,10,15343,6,4753.14,28518.84,360.97,28157.87,15378.0,12779.87,INR
46198,20250701,474,188,69,1,15344,5,3007.28,15036.4,1840.46,13195.93,10012.05,3183.88,INR
46199,20250701,474,141,69,1,15344,3,2899.81,8699.43,1060.79,7638.64,6121.74,1516.9,INR
46200,20250701,474,93,69,1,15344,4,594.4,2377.6,377.76,1999.84,1789.48,210.36,INR
46201,20250701,474,131,69,1,15344,6,4377.84,26267.05,5220.04,21047.01,18304.02,2742.99,INR
46202,20250701,474,111,69,1,15344,6,5936.07,35616.41,2739.02,32877.39,29619.42,3257.97,INR
46203,20240503,286,6,40,3,15345,6,3559.95,21359.7,474.81,20884.89,11399.4,9485.49,INR
46204,20240115,707,79,94,5,15346,7,6043.29,42303.06,3859.7,38443.36,30462.74,7980.62,INR
46205,20240115,707,164,94,5,15346,3,8061.71,24185.13,2121.79,22063.34,11302.47,10760.87,INR
46206,20240115,707,187,94,5,15346,2,8493.76,16987.52,3641.7,13345.82,8157.76,5188.06,INR
46207,20240115,707,57,94,5,15346,6,4321.34,25928.06,1334.35,24593.71,15513.6,9080.11,INR
46208,20240115,707,93,94,5,15346,7,652.21,4565.5,476.07,4089.43,3131.59,957.84,INR
46209,20250618,829,74,50,4,15347,6,4282.75,25696.51,5138.42,20558.09,23872.08,-3313.99,INR
46210,20250618,829,11,50,4,15347,6,6643.36,39860.16,4639.33,35220.83,28289.4,6931.43,INR
46211,20250618,829,135,50,4,15347,2,5071.46,10142.92,438.18,9704.73,4517.88,5186.85,INR
46212,20250618,829,148,50,4,15347,7,1264.19,8849.32,1671.78,7177.54,5403.09,1774.45,INR
46213,20250618,829,168,50,4,15347,2,2601.36,5202.73,112.39,5090.34,3410.16,1680.18,INR
46214,20241217,640,131,12,7,15348,2,4904.4,9808.8,433.05,9375.74,6101.34,3274.4,INR
46215,20240813,795,48,24,12,15349,7,6843.11,47901.77,2366.95,45534.82,31318.21,14216.61,INR
46216,20240813,795,160,24,12,15349,2,3083.59,6167.18,604.66,5562.52,4690.82,871.7,INR
46217,20240813,795,98,24,12,15349,7,800.2,5601.37,864.55,4736.83,2745.61,1991.22,INR
46218,20240813,795,188,24,12,15349,2,4028.89,8057.78,1494.21,6563.58,4004.82,2558.76,INR
46219,20240813,795,110,24,12,15349,6,101.62,609.74,59.68,550.06,555.96,-5.9,INR
46220,20251017,451,50,78,9,15350,2,1319.84,2639.67,619.37,2020.3,1602.84,417.46,INR
46221,20251017,451,122,78,9,15350,3,5226.17,15678.51,2197.4,13481.11,10926.66,2554.45,INR
46222,20251017,451,27,78,9,15350,5,5081.04,25405.22,3189.46,22215.76,14405.8,7809.96,INR
46223,20251017,451,41,78,9,15350,7,4952.33,34666.31,7726.72,26939.59,15400.21,11539.38,INR
46224,20240826,598,148,58,7,15351,4,1085.2,4340.79,139.04,4201.75,3087.48,1114.27,INR
46225,20240826,598,184,58,7,15351,7,5542.14,38794.99,984.84,37810.16,20269.2,17540.96,INR
46226,20241112,293,105,34,12,15352,6,6316.1,37896.58,9173.68,28722.9,20650.86,8072.04,INR
46227,20241112,293,121,34,12,15352,5,2694.54,13472.71,1181.05,12291.66,5150.0,7141.66,INR
46228,20241112,293,82,34,12,15352,6,1473.99,8843.94,579.59,8264.36,3079.44,5184.92,INR
46229,20241112,293,119,34,12,15352,2,4230.38,8460.76,1441.43,7019.33,4922.44,2096.89,INR
46230,20250613,989,17,22,10,15353,6,2803.46,16820.77,1238.67,15582.1,14403.84,1178.26,INR
46231,20251204,205,35,68,8,15354,4,2135.02,8540.07,1041.14,7498.92,5623.36,1875.56,INR
46232,20251204,205,41,68,8,15354,2,4859.69,9719.38,2384.9,7334.48,4400.06,2934.42,INR
46233,20251204,205,55,68,8,15354,3,1085.22,3255.66,490.38,2765.28,1860.51,904.77,INR
46234,20251204,205,191,68,8,15354,3,6013.82,18041.46,1927.7,16113.76,13443.18,2670.58,INR
46235,20251019,922,115,27,1,15355,4,7383.33,29533.33,6035.16,23498.17,12009.6,11488.57,INR
46236,20251019,922,63,27,1,15355,2,9289.38,18578.75,398.65,18180.11,9480.18,8699.93,INR
46237,20250421,746,126,10,4,15356,4,9145.44,36581.74,4799.98,31781.76,15171.2,16610.56,INR
46238,20250421,746,63,10,4,15356,4,8167.15,32668.58,250.3,32418.28,18960.36,13457.92,INR
46239,20240321,987,102,56,12,15357,7,7751.22,54258.57,9778.64,44479.93,27914.95,16564.98,INR
46240,20240321,987,70,56,12,15357,3,2298.32,6894.97,1308.81,5586.16,3930.06,1656.1,INR
46241,20240321,987,6,56,12,15357,6,3496.49,20978.93,2203.03,18775.89,11399.4,7376.49,INR
46242,20240321,987,151,56,12,15357,3,11012.84,33038.51,2601.75,30436.76,13714.5,16722.26,INR
46243,20240321,642,27,87,7,15358,7,4622.42,32356.94,2797.5,29559.44,20168.12,9391.32,INR
46244,20240321,642,36,87,7,15358,6,2704.08,16224.5,2502.27,13722.24,11545.02,2177.22,INR
46245,20240321,642,43,87,7,15358,5,5114.36,25571.8,6169.63,19402.16,19309.75,92.41,INR
46246,20240321,642,22,87,7,15358,4,6243.46,24973.82,5427.42,19546.4,10708.32,8838.08,INR
46247,20250521,353,190,31,12,15359,4,1985.52,7942.09,650.71,7291.38,5070.44,2220.94,INR
46248,20250521,353,4,31,12,15359,2,1037.26,2074.53,34.17,2040.36,1483.9,556.46,INR
46249,20250107,281,125,71,1,15360,4,8623.86,34495.45,7683.22,26812.23,19148.04,7664.19,INR
46250,20240407,180,57,45,3,15361,1,4099.9,4099.9,228.51,3871.38,2585.6,1285.78,INR
46251,20240407,180,34,45,3,15361,2,314.25,628.51,74.04,554.47,491.64,62.83,INR
46252,20240407,180,169,45,3,15361,4,4230.72,16922.89,818.64,16104.25,8166.96,7937.29,INR
46253,20240407,180,191,45,3,15361,4,5528.41,22113.63,5265.96,16847.66,17924.24,-1076.58,INR
46254,20250523,968,153,96,2,15362,2,282.85,565.7,71.45,494.25,263.18,231.07,INR
46255,20250523,968,118,96,2,15362,2,6958.2,13916.39,1263.82,12652.57,9748.44,2904.13,INR
46256,20250523,968,43,96,2,15362,1,5793.34,5793.34,220.0,5573.34,3861.95,1711.39,INR
46257,20250523,968,138,96,2,15362,1,1418.9,1418.9,11.19,1407.71,1212.46,195.25,INR
46258,20250523,968,192,96,2,15362,3,4663.98,13991.93,1332.1,12659.84,9272.1,3387.74,INR
46259,20251119,107,195,61,2,15363,4,11117.72,44470.86,1906.04,42564.82,16051.44,26513.38,INR
46260,20251119,107,197,61,2,15363,4,5606.15,22424.61,1629.47,20795.14,13493.8,7301.34,INR
46261,20251119,107,157,61,2,15363,3,1787.57,5362.7,199.36,5163.34,2717.97,2445.37,INR
46262,20251119,107,122,61,2,15363,7,5816.19,40713.33,8142.3,32571.03,25495.54,7075.49,INR
46263,20251119,107,71,61,2,15363,3,2532.53,7597.6,962.05,6635.55,4039.17,2596.38,INR
46264,20240217,811,57,51,5,15364,5,3648.01,18240.07,4377.39,13862.68,12928.0,934.68,INR
46265,20240217,811,108,51,5,15364,2,6719.26,13438.53,2526.33,10912.2,8733.84,2178.36,INR
46266,20240217,811,30,51,5,15364,5,7963.36,39816.8,1550.13,38266.66,23438.45,14828.21,INR
